lsoa11cd,lad19cd,lad19nm,index_domain,decile,rank,score,year
E01006069,E08000008,Tameside,Barriers to Housing and Services,8,25521,12.95,2015
E01006069,E08000008,Tameside,Crime,1,2567,1.104,2015
E01006069,E08000008,Tameside,"Education, Skills and Training",2,5844,38.251,2015
E01006069,E08000008,Tameside,Employment,2,3786,0.221,2015
E01006069,E08000008,Tameside,Health Deprivation and Disability,2,3413,1.144,2015
E01006069,E08000008,Tameside,Income,2,3559,0.294,2015
E01006069,E08000008,Tameside,Income Deprivation Affecting Children,2,4266,0.359,2015
E01006069,E08000008,Tameside,Income Deprivation Affecting Older People,2,4994,0.32,2015
E01006069,E08000008,Tameside,Index of Multiple Deprivation,2,4427,40.304,2015
E01006069,E08000008,Tameside,Living Environment,7,19757,13.674,2015
E01006070,E08000008,Tameside,Barriers to Housing and Services,10,31775,5.836,2015
E01006070,E08000008,Tameside,Crime,3,9297,0.482,2015
E01006070,E08000008,Tameside,"Education, Skills and Training",9,27081,5.238,2015
E01006070,E08000008,Tameside,Employment,7,20488,0.078,2015
E01006070,E08000008,Tameside,Health Deprivation and Disability,4,10150,0.436,2015
E01006070,E08000008,Tameside,Income,7,21596,0.08,2015
E01006070,E08000008,Tameside,Income Deprivation Affecting Children,8,24345,0.077,2015
E01006070,E08000008,Tameside,Income Deprivation Affecting Older People,6,19562,0.122,2015
E01006070,E08000008,Tameside,Index of Multiple Deprivation,6,17749,15.876,2015
E01006070,E08000008,Tameside,Living Environment,2,3650,43.702,2015
E01006071,E08000008,Tameside,Barriers to Housing and Services,5,16278,20.414,2015
E01006071,E08000008,Tameside,Crime,7,22319,-0.385,2015
E01006071,E08000008,Tameside,"Education, Skills and Training",9,28081,4.391,2015
E01006071,E08000008,Tameside,Employment,8,24990,0.06,2015
E01006071,E08000008,Tameside,Health Deprivation and Disability,7,20448,-0.29,2015
E01006071,E08000008,Tameside,Income,10,30112,0.039,2015
E01006071,E08000008,Tameside,Income Deprivation Affecting Children,10,29665,0.042,2015
E01006071,E08000008,Tameside,Income Deprivation Affecting Older People,10,31244,0.045,2015
E01006071,E08000008,Tameside,Index of Multiple Deprivation,9,28655,6.441,2015
E01006071,E08000008,Tameside,Living Environment,9,27296,6.741,2015
E01006072,E08000008,Tameside,Barriers to Housing and Services,8,24113,14.148,2015
E01006072,E08000008,Tameside,Crime,10,29754,-1.049,2015
E01006072,E08000008,Tameside,"Education, Skills and Training",9,29403,3.328,2015
E01006072,E08000008,Tameside,Employment,10,29683,0.043,2015
E01006072,E08000008,Tameside,Health Deprivation and Disability,7,21705,-0.384,2015
E01006072,E08000008,Tameside,Income,10,32287,0.023,2015
E01006072,E08000008,Tameside,Income Deprivation Affecting Children,10,29729,0.042,2015
E01006072,E08000008,Tameside,Income Deprivation Affecting Older People,10,32471,0.029,2015
E01006072,E08000008,Tameside,Index of Multiple Deprivation,10,31954,3.192,2015
E01006072,E08000008,Tameside,Living Environment,10,30979,3.348,2015
E01006073,E08000008,Tameside,Barriers to Housing and Services,9,28717,10.086,2015
E01006073,E08000008,Tameside,Crime,4,11030,0.356,2015
E01006073,E08000008,Tameside,"Education, Skills and Training",3,8987,28.996,2015
E01006073,E08000008,Tameside,Employment,2,5353,0.195,2015
E01006073,E08000008,Tameside,Health Deprivation and Disability,2,4739,0.957,2015
E01006073,E08000008,Tameside,Income,2,4976,0.261,2015
E01006073,E08000008,Tameside,Income Deprivation Affecting Children,2,5287,0.332,2015
E01006073,E08000008,Tameside,Income Deprivation Affecting Older People,3,7954,0.258,2015
E01006073,E08000008,Tameside,Index of Multiple Deprivation,3,7329,32,2015
E01006073,E08000008,Tameside,Living Environment,6,17911,15.718,2015
E01006074,E08000009,Trafford,Barriers to Housing and Services,7,22381,15.54,2015
E01006074,E08000009,Trafford,Crime,10,30588,-1.166,2015
E01006074,E08000009,Trafford,"Education, Skills and Training",6,16713,15.961,2015
E01006074,E08000009,Trafford,Employment,4,10369,0.137,2015
E01006074,E08000009,Trafford,Health Deprivation and Disability,2,6037,0.808,2015
E01006074,E08000009,Trafford,Income,4,11315,0.162,2015
E01006074,E08000009,Trafford,Income Deprivation Affecting Children,5,13877,0.178,2015
E01006074,E08000009,Trafford,Income Deprivation Affecting Older People,3,9698,0.23,2015
E01006074,E08000009,Trafford,Index of Multiple Deprivation,5,14072,20.186,2015
E01006074,E08000009,Trafford,Living Environment,7,21730,11.688,2015
E01006075,E08000009,Trafford,Barriers to Housing and Services,9,27531,11.173,2015
E01006075,E08000009,Trafford,Crime,7,20468,-0.258,2015
E01006075,E08000009,Trafford,"Education, Skills and Training",10,32471,0.6,2015
E01006075,E08000009,Trafford,Employment,9,26673,0.054,2015
E01006075,E08000009,Trafford,Health Deprivation and Disability,7,20857,-0.32,2015
E01006075,E08000009,Trafford,Income,8,26256,0.057,2015
E01006075,E08000009,Trafford,Income Deprivation Affecting Children,9,28574,0.05,2015
E01006075,E08000009,Trafford,Income Deprivation Affecting Older People,8,23137,0.097,2015
E01006075,E08000009,Trafford,Index of Multiple Deprivation,9,28076,6.921,2015
E01006075,E08000009,Trafford,Living Environment,4,13078,22.308,2015
E01006076,E08000009,Trafford,Barriers to Housing and Services,7,22164,15.701,2015
E01006076,E08000009,Trafford,Crime,7,20290,-0.245,2015
E01006076,E08000009,Trafford,"Education, Skills and Training",10,32211,0.852,2015
E01006076,E08000009,Trafford,Employment,8,25930,0.057,2015
E01006076,E08000009,Trafford,Health Deprivation and Disability,8,23525,-0.523,2015
E01006076,E08000009,Trafford,Income,8,26094,0.058,2015
E01006076,E08000009,Trafford,Income Deprivation Affecting Children,8,25921,0.066,2015
E01006076,E08000009,Trafford,Income Deprivation Affecting Older People,9,29517,0.059,2015
E01006076,E08000009,Trafford,Index of Multiple Deprivation,9,28533,6.548,2015
E01006076,E08000009,Trafford,Living Environment,6,18138,15.459,2015
E01006077,E08000009,Trafford,Barriers to Housing and Services,9,27683,11.018,2015
E01006077,E08000009,Trafford,Crime,6,16759,-0.014,2015
E01006077,E08000009,Trafford,"Education, Skills and Training",10,31850,1.191,2015
E01006077,E08000009,Trafford,Employment,6,16982,0.094,2015
E01006077,E08000009,Trafford,Health Deprivation and Disability,5,15658,0.032,2015
E01006077,E08000009,Trafford,Income,6,18625,0.098,2015
E01006077,E08000009,Trafford,Income Deprivation Affecting Children,7,22590,0.09,2015
E01006077,E08000009,Trafford,Income Deprivation Affecting Older People,5,15581,0.158,2015
E01006077,E08000009,Trafford,Index of Multiple Deprivation,7,21664,12.113,2015
E01006077,E08000009,Trafford,Living Environment,5,14236,20.585,2015
E01006078,E08000009,Trafford,Barriers to Housing and Services,10,31000,7.209,2015
E01006078,E08000009,Trafford,Crime,9,28245,-0.874,2015
E01006078,E08000009,Trafford,"Education, Skills and Training",8,24686,7.34,2015
E01006078,E08000009,Trafford,Employment,8,24636,0.062,2015
E01006078,E08000009,Trafford,Health Deprivation and Disability,4,12936,0.221,2015
E01006078,E08000009,Trafford,Income,7,21948,0.078,2015
E01006078,E08000009,Trafford,Income Deprivation Affecting Children,7,21614,0.098,2015
E01006078,E08000009,Trafford,Income Deprivation Affecting Older People,4,12695,0.19,2015
E01006078,E08000009,Trafford,Index of Multiple Deprivation,8,23972,10.184,2015
E01006078,E08000009,Trafford,Living Environment,3,9820,27.77,2015
E01006079,E08000009,Trafford,Barriers to Housing and Services,8,24750,13.625,2015
E01006079,E08000009,Trafford,Crime,10,30900,-1.218,2015
E01006079,E08000009,Trafford,"Education, Skills and Training",10,32394,0.689,2015
E01006079,E08000009,Trafford,Employment,8,25896,0.057,2015
E01006079,E08000009,Trafford,Health Deprivation and Disability,9,28323,-0.971,2015
E01006079,E08000009,Trafford,Income,9,26633,0.056,2015
E01006079,E08000009,Trafford,Income Deprivation Affecting Children,8,24158,0.078,2015
E01006079,E08000009,Trafford,Income Deprivation Affecting Older People,9,29452,0.059,2015
E01006079,E08000009,Trafford,Index of Multiple Deprivation,10,31554,3.705,2015
E01006079,E08000009,Trafford,Living Environment,10,29845,4.474,2015
E01006080,E08000009,Trafford,Barriers to Housing and Services,10,32439,3.928,2015
E01006080,E08000009,Trafford,Crime,9,27131,-0.766,2015
E01006080,E08000009,Trafford,"Education, Skills and Training",10,30629,2.284,2015
E01006080,E08000009,Trafford,Employment,7,22607,0.069,2015
E01006080,E08000009,Trafford,Health Deprivation and Disability,7,22734,-0.46,2015
E01006080,E08000009,Trafford,Income,8,25687,0.06,2015
E01006080,E08000009,Trafford,Income Deprivation Affecting Children,10,30180,0.039,2015
E01006080,E08000009,Trafford,Income Deprivation Affecting Older People,7,19935,0.119,2015
E01006080,E08000009,Trafford,Index of Multiple Deprivation,9,27402,7.474,2015
E01006080,E08000009,Trafford,Living Environment,3,9673,28.031,2015
E01006081,E08000009,Trafford,Barriers to Housing and Services,4,12858,23.285,2015
E01006081,E08000009,Trafford,Crime,10,30666,-1.177,2015
E01006081,E08000009,Trafford,"Education, Skills and Training",10,32626,0.398,2015
E01006081,E08000009,Trafford,Employment,10,32572,0.02,2015
E01006081,E08000009,Trafford,Health Deprivation and Disability,10,30827,-1.346,2015
E01006081,E08000009,Trafford,Income,10,32643,0.017,2015
E01006081,E08000009,Trafford,Income Deprivation Affecting Children,10,32185,0.021,2015
E01006081,E08000009,Trafford,Income Deprivation Affecting Older People,10,32793,0.017,2015
E01006081,E08000009,Trafford,Index of Multiple Deprivation,10,32404,2.486,2015
E01006081,E08000009,Trafford,Living Environment,10,31495,2.786,2015
E01006082,E08000009,Trafford,Barriers to Housing and Services,8,25305,13.132,2015
E01006082,E08000009,Trafford,Crime,8,23238,-0.452,2015
E01006082,E08000009,Trafford,"Education, Skills and Training",10,32731,0.257,2015
E01006082,E08000009,Trafford,Employment,10,32176,0.027,2015
E01006082,E08000009,Trafford,Health Deprivation and Disability,10,30450,-1.271,2015
E01006082,E08000009,Trafford,Income,10,32744,0.014,2015
E01006082,E08000009,Trafford,Income Deprivation Affecting Children,10,32723,0.01,2015
E01006082,E08000009,Trafford,Income Deprivation Affecting Older People,10,32774,0.019,2015
E01006082,E08000009,Trafford,Index of Multiple Deprivation,10,32535,2.239,2015
E01006082,E08000009,Trafford,Living Environment,8,24739,8.944,2015
E01006083,E08000009,Trafford,Barriers to Housing and Services,9,29192,9.608,2015
E01006083,E08000009,Trafford,Crime,9,27483,-0.797,2015
E01006083,E08000009,Trafford,"Education, Skills and Training",10,32767,0.193,2015
E01006083,E08000009,Trafford,Employment,10,31459,0.033,2015
E01006083,E08000009,Trafford,Health Deprivation and Disability,9,27776,-0.908,2015
E01006083,E08000009,Trafford,Income,10,32451,0.02,2015
E01006083,E08000009,Trafford,Income Deprivation Affecting Children,10,31038,0.032,2015
E01006083,E08000009,Trafford,Income Deprivation Affecting Older People,10,32649,0.024,2015
E01006083,E08000009,Trafford,Index of Multiple Deprivation,10,32608,2.042,2015
E01006083,E08000009,Trafford,Living Environment,8,24533,9.111,2015
E01006084,E08000009,Trafford,Barriers to Housing and Services,8,23175,14.892,2015
E01006084,E08000009,Trafford,Crime,10,31531,-1.354,2015
E01006084,E08000009,Trafford,"Education, Skills and Training",10,32768,0.193,2015
E01006084,E08000009,Trafford,Employment,10,32097,0.028,2015
E01006084,E08000009,Trafford,Health Deprivation and Disability,10,30512,-1.285,2015
E01006084,E08000009,Trafford,Income,10,31728,0.029,2015
E01006084,E08000009,Trafford,Income Deprivation Affecting Children,10,32608,0.013,2015
E01006084,E08000009,Trafford,Income Deprivation Affecting Older People,9,28714,0.064,2015
E01006084,E08000009,Trafford,Index of Multiple Deprivation,10,32526,2.261,2015
E01006084,E08000009,Trafford,Living Environment,7,21284,12.126,2015
E01006085,E08000009,Trafford,Barriers to Housing and Services,10,30593,7.834,2015
E01006085,E08000009,Trafford,Crime,9,27151,-0.768,2015
E01006085,E08000009,Trafford,"Education, Skills and Training",10,32673,0.351,2015
E01006085,E08000009,Trafford,Employment,10,32249,0.026,2015
E01006085,E08000009,Trafford,Health Deprivation and Disability,9,27233,-0.852,2015
E01006085,E08000009,Trafford,Income,9,27727,0.051,2015
E01006085,E08000009,Trafford,Income Deprivation Affecting Children,9,28884,0.048,2015
E01006085,E08000009,Trafford,Income Deprivation Affecting Older People,8,25402,0.084,2015
E01006085,E08000009,Trafford,Index of Multiple Deprivation,10,32093,3.027,2015
E01006085,E08000009,Trafford,Living Environment,7,21133,12.278,2015
E01006086,E08000009,Trafford,Barriers to Housing and Services,8,24902,13.484,2015
E01006086,E08000009,Trafford,Crime,9,29129,-0.971,2015
E01006086,E08000009,Trafford,"Education, Skills and Training",10,30563,2.337,2015
E01006086,E08000009,Trafford,Employment,7,22124,0.071,2015
E01006086,E08000009,Trafford,Health Deprivation and Disability,8,24479,-0.598,2015
E01006086,E08000009,Trafford,Income,6,18617,0.098,2015
E01006086,E08000009,Trafford,Income Deprivation Affecting Children,6,17364,0.137,2015
E01006086,E08000009,Trafford,Income Deprivation Affecting Older People,7,19788,0.12,2015
E01006086,E08000009,Trafford,Index of Multiple Deprivation,9,27879,7.076,2015
E01006086,E08000009,Trafford,Living Environment,10,29589,4.701,2015
E01006087,E08000009,Trafford,Barriers to Housing and Services,1,2678,38.221,2015
E01006087,E08000009,Trafford,Crime,5,14641,0.123,2015
E01006087,E08000009,Trafford,"Education, Skills and Training",10,31413,1.599,2015
E01006087,E08000009,Trafford,Employment,10,30768,0.037,2015
E01006087,E08000009,Trafford,Health Deprivation and Disability,9,28648,-1.011,2015
E01006087,E08000009,Trafford,Income,9,28412,0.048,2015
E01006087,E08000009,Trafford,Income Deprivation Affecting Children,10,30484,0.037,2015
E01006087,E08000009,Trafford,Income Deprivation Affecting Older People,8,24858,0.087,2015
E01006087,E08000009,Trafford,Index of Multiple Deprivation,8,23318,10.739,2015
E01006087,E08000009,Trafford,Living Environment,4,10688,26.203,2015
E01006088,E08000009,Trafford,Barriers to Housing and Services,10,31858,5.657,2015
E01006088,E08000009,Trafford,Crime,6,16780,-0.016,2015
E01006088,E08000009,Trafford,"Education, Skills and Training",10,32781,0.17,2015
E01006088,E08000009,Trafford,Employment,10,30309,0.039,2015
E01006088,E08000009,Trafford,Health Deprivation and Disability,9,27364,-0.866,2015
E01006088,E08000009,Trafford,Income,9,29533,0.042,2015
E01006088,E08000009,Trafford,Income Deprivation Affecting Children,10,31940,0.024,2015
E01006088,E08000009,Trafford,Income Deprivation Affecting Older People,6,16572,0.148,2015
E01006088,E08000009,Trafford,Index of Multiple Deprivation,9,29310,5.897,2015
E01006088,E08000009,Trafford,Living Environment,3,8129,31.225,2015
E01006089,E08000009,Trafford,Barriers to Housing and Services,10,32301,4.396,2015
E01006089,E08000009,Trafford,Crime,5,15603,0.063,2015
E01006089,E08000009,Trafford,"Education, Skills and Training",9,26948,5.35,2015
E01006089,E08000009,Trafford,Employment,8,24895,0.061,2015
E01006089,E08000009,Trafford,Health Deprivation and Disability,6,19011,-0.193,2015
E01006089,E08000009,Trafford,Income,7,21639,0.08,2015
E01006089,E08000009,Trafford,Income Deprivation Affecting Children,7,22415,0.091,2015
E01006089,E08000009,Trafford,Income Deprivation Affecting Older People,5,16080,0.153,2015
E01006089,E08000009,Trafford,Index of Multiple Deprivation,7,22619,11.316,2015
E01006089,E08000009,Trafford,Living Environment,2,4927,39.298,2015
E01006090,E08000009,Trafford,Barriers to Housing and Services,9,28909,9.895,2015
E01006090,E08000009,Trafford,Crime,9,27171,-0.77,2015
E01006090,E08000009,Trafford,"Education, Skills and Training",9,28865,3.767,2015
E01006090,E08000009,Trafford,Employment,6,18630,0.086,2015
E01006090,E08000009,Trafford,Health Deprivation and Disability,7,21690,-0.382,2015
E01006090,E08000009,Trafford,Income,8,25536,0.061,2015
E01006090,E08000009,Trafford,Income Deprivation Affecting Children,10,30992,0.032,2015
E01006090,E08000009,Trafford,Income Deprivation Affecting Older People,8,23706,0.094,2015
E01006090,E08000009,Trafford,Index of Multiple Deprivation,8,26242,8.393,2015
E01006090,E08000009,Trafford,Living Environment,5,13299,22.001,2015
E01006091,E08000009,Trafford,Barriers to Housing and Services,8,24964,13.431,2015
E01006091,E08000009,Trafford,Crime,6,19027,-0.161,2015
E01006091,E08000009,Trafford,"Education, Skills and Training",10,30950,2.018,2015
E01006091,E08000009,Trafford,Employment,8,26162,0.056,2015
E01006091,E08000009,Trafford,Health Deprivation and Disability,7,21687,-0.382,2015
E01006091,E08000009,Trafford,Income,8,25626,0.06,2015
E01006091,E08000009,Trafford,Income Deprivation Affecting Children,8,26181,0.065,2015
E01006091,E08000009,Trafford,Income Deprivation Affecting Older People,7,20015,0.119,2015
E01006091,E08000009,Trafford,Index of Multiple Deprivation,9,28820,6.295,2015
E01006091,E08000009,Trafford,Living Environment,8,23641,9.924,2015
E01006092,E08000009,Trafford,Barriers to Housing and Services,5,15823,20.775,2015
E01006092,E08000009,Trafford,Crime,8,25341,-0.613,2015
E01006092,E08000009,Trafford,"Education, Skills and Training",2,3285,49.35,2015
E01006092,E08000009,Trafford,Employment,2,4575,0.208,2015
E01006092,E08000009,Trafford,Health Deprivation and Disability,2,4908,0.935,2015
E01006092,E08000009,Trafford,Income,2,3538,0.295,2015
E01006092,E08000009,Trafford,Income Deprivation Affecting Children,2,3913,0.368,2015
E01006092,E08000009,Trafford,Income Deprivation Affecting Older People,2,4898,0.323,2015
E01006092,E08000009,Trafford,Index of Multiple Deprivation,2,5729,36.098,2015
E01006092,E08000009,Trafford,Living Environment,8,23348,10.194,2015
E01006093,E08000009,Trafford,Barriers to Housing and Services,10,32630,3.074,2015
E01006093,E08000009,Trafford,Crime,9,29314,-0.993,2015
E01006093,E08000009,Trafford,"Education, Skills and Training",10,29921,2.901,2015
E01006093,E08000009,Trafford,Employment,9,28893,0.046,2015
E01006093,E08000009,Trafford,Health Deprivation and Disability,8,24143,-0.571,2015
E01006093,E08000009,Trafford,Income,9,27379,0.052,2015
E01006093,E08000009,Trafford,Income Deprivation Affecting Children,9,29253,0.045,2015
E01006093,E08000009,Trafford,Income Deprivation Affecting Older People,7,21710,0.107,2015
E01006093,E08000009,Trafford,Index of Multiple Deprivation,10,30915,4.375,2015
E01006093,E08000009,Trafford,Living Environment,6,17597,16.088,2015
E01006094,E08000009,Trafford,Barriers to Housing and Services,10,30903,7.37,2015
E01006094,E08000009,Trafford,Crime,10,32229,-1.584,2015
E01006094,E08000009,Trafford,"Education, Skills and Training",10,30670,2.249,2015
E01006094,E08000009,Trafford,Employment,9,28431,0.048,2015
E01006094,E08000009,Trafford,Health Deprivation and Disability,8,25124,-0.65,2015
E01006094,E08000009,Trafford,Income,10,29756,0.041,2015
E01006094,E08000009,Trafford,Income Deprivation Affecting Children,10,30733,0.035,2015
E01006094,E08000009,Trafford,Income Deprivation Affecting Older People,9,26885,0.075,2015
E01006094,E08000009,Trafford,Index of Multiple Deprivation,10,31810,3.392,2015
E01006094,E08000009,Trafford,Living Environment,7,20884,12.515,2015
E01006095,E08000009,Trafford,Barriers to Housing and Services,6,17544,19.413,2015
E01006095,E08000009,Trafford,Crime,6,19376,-0.186,2015
E01006095,E08000009,Trafford,"Education, Skills and Training",9,26588,5.652,2015
E01006095,E08000009,Trafford,Employment,7,22947,0.068,2015
E01006095,E08000009,Trafford,Health Deprivation and Disability,7,22177,-0.42,2015
E01006095,E08000009,Trafford,Income,9,26871,0.055,2015
E01006095,E08000009,Trafford,Income Deprivation Affecting Children,8,25229,0.071,2015
E01006095,E08000009,Trafford,Income Deprivation Affecting Older People,8,23859,0.093,2015
E01006095,E08000009,Trafford,Index of Multiple Deprivation,9,26985,7.802,2015
E01006095,E08000009,Trafford,Living Environment,8,23824,9.749,2015
E01006096,E08000009,Trafford,Barriers to Housing and Services,10,32347,4.251,2015
E01006096,E08000009,Trafford,Crime,8,25331,-0.612,2015
E01006096,E08000009,Trafford,"Education, Skills and Training",10,30967,2.003,2015
E01006096,E08000009,Trafford,Employment,10,30631,0.038,2015
E01006096,E08000009,Trafford,Health Deprivation and Disability,8,23306,-0.506,2015
E01006096,E08000009,Trafford,Income,10,31942,0.027,2015
E01006096,E08000009,Trafford,Income Deprivation Affecting Children,10,32031,0.023,2015
E01006096,E08000009,Trafford,Income Deprivation Affecting Older People,9,29465,0.059,2015
E01006096,E08000009,Trafford,Index of Multiple Deprivation,10,31685,3.561,2015
E01006096,E08000009,Trafford,Living Environment,6,18088,15.514,2015
E01006097,E08000009,Trafford,Barriers to Housing and Services,9,27594,11.113,2015
E01006097,E08000009,Trafford,Crime,6,17147,-0.038,2015
E01006097,E08000009,Trafford,"Education, Skills and Training",10,32056,1.004,2015
E01006097,E08000009,Trafford,Employment,9,28929,0.046,2015
E01006097,E08000009,Trafford,Health Deprivation and Disability,9,28923,-1.044,2015
E01006097,E08000009,Trafford,Income,9,29082,0.045,2015
E01006097,E08000009,Trafford,Income Deprivation Affecting Children,10,29887,0.041,2015
E01006097,E08000009,Trafford,Income Deprivation Affecting Older People,9,26827,0.075,2015
E01006097,E08000009,Trafford,Index of Multiple Deprivation,10,29779,5.473,2015
E01006097,E08000009,Trafford,Living Environment,4,12586,23.068,2015
E01006098,E08000009,Trafford,Barriers to Housing and Services,10,31073,7.082,2015
E01006098,E08000009,Trafford,Crime,7,21822,-0.351,2015
E01006098,E08000009,Trafford,"Education, Skills and Training",10,32560,0.478,2015
E01006098,E08000009,Trafford,Employment,9,27754,0.05,2015
E01006098,E08000009,Trafford,Health Deprivation and Disability,7,20252,-0.276,2015
E01006098,E08000009,Trafford,Income,10,32016,0.026,2015
E01006098,E08000009,Trafford,Income Deprivation Affecting Children,10,32685,0.011,2015
E01006098,E08000009,Trafford,Income Deprivation Affecting Older People,10,31508,0.042,2015
E01006098,E08000009,Trafford,Index of Multiple Deprivation,10,30832,4.463,2015
E01006098,E08000009,Trafford,Living Environment,7,20493,12.896,2015
E01006099,E08000009,Trafford,Barriers to Housing and Services,10,32499,3.698,2015
E01006099,E08000009,Trafford,Crime,6,18981,-0.158,2015
E01006099,E08000009,Trafford,"Education, Skills and Training",9,27386,4.975,2015
E01006099,E08000009,Trafford,Employment,7,20957,0.076,2015
E01006099,E08000009,Trafford,Health Deprivation and Disability,5,16136,0,2015
E01006099,E08000009,Trafford,Income,7,19943,0.09,2015
E01006099,E08000009,Trafford,Income Deprivation Affecting Children,7,20554,0.106,2015
E01006099,E08000009,Trafford,Income Deprivation Affecting Older People,7,20297,0.117,2015
E01006099,E08000009,Trafford,Index of Multiple Deprivation,7,22826,11.151,2015
E01006099,E08000009,Trafford,Living Environment,4,10267,26.94,2015
E01006100,E08000009,Trafford,Barriers to Housing and Services,7,21670,16.089,2015
E01006100,E08000009,Trafford,Crime,8,25614,-0.635,2015
E01006100,E08000009,Trafford,"Education, Skills and Training",10,31008,1.966,2015
E01006100,E08000009,Trafford,Employment,7,22296,0.07,2015
E01006100,E08000009,Trafford,Health Deprivation and Disability,7,20339,-0.282,2015
E01006100,E08000009,Trafford,Income,7,22224,0.077,2015
E01006100,E08000009,Trafford,Income Deprivation Affecting Children,9,26556,0.062,2015
E01006100,E08000009,Trafford,Income Deprivation Affecting Older People,7,21660,0.107,2015
E01006100,E08000009,Trafford,Index of Multiple Deprivation,8,26056,8.544,2015
E01006100,E08000009,Trafford,Living Environment,5,15754,18.506,2015
E01006101,E08000009,Trafford,Barriers to Housing and Services,7,22979,15.057,2015
E01006101,E08000009,Trafford,Crime,6,16819,-0.017,2015
E01006101,E08000009,Trafford,"Education, Skills and Training",10,32129,0.928,2015
E01006101,E08000009,Trafford,Employment,10,30777,0.037,2015
E01006101,E08000009,Trafford,Health Deprivation and Disability,9,27268,-0.856,2015
E01006101,E08000009,Trafford,Income,10,31375,0.031,2015
E01006101,E08000009,Trafford,Income Deprivation Affecting Children,10,31390,0.029,2015
E01006101,E08000009,Trafford,Income Deprivation Affecting Older People,9,28563,0.065,2015
E01006101,E08000009,Trafford,Index of Multiple Deprivation,10,31208,4.074,2015
E01006101,E08000009,Trafford,Living Environment,8,23414,10.142,2015
E01006102,E08000009,Trafford,Barriers to Housing and Services,10,31302,6.696,2015
E01006102,E08000009,Trafford,Crime,8,25320,-0.611,2015
E01006102,E08000009,Trafford,"Education, Skills and Training",8,25969,6.219,2015
E01006102,E08000009,Trafford,Employment,5,15627,0.101,2015
E01006102,E08000009,Trafford,Health Deprivation and Disability,6,17958,-0.122,2015
E01006102,E08000009,Trafford,Income,6,19016,0.095,2015
E01006102,E08000009,Trafford,Income Deprivation Affecting Children,8,23074,0.086,2015
E01006102,E08000009,Trafford,Income Deprivation Affecting Older People,5,15620,0.158,2015
E01006102,E08000009,Trafford,Index of Multiple Deprivation,8,23910,10.24,2015
E01006102,E08000009,Trafford,Living Environment,8,26176,7.707,2015
E01006103,E08000009,Trafford,Barriers to Housing and Services,10,32530,3.541,2015
E01006103,E08000009,Trafford,Crime,9,29031,-0.962,2015
E01006103,E08000009,Trafford,"Education, Skills and Training",10,31722,1.313,2015
E01006103,E08000009,Trafford,Employment,9,28354,0.048,2015
E01006103,E08000009,Trafford,Health Deprivation and Disability,9,27197,-0.849,2015
E01006103,E08000009,Trafford,Income,10,30382,0.038,2015
E01006103,E08000009,Trafford,Income Deprivation Affecting Children,9,28905,0.048,2015
E01006103,E08000009,Trafford,Income Deprivation Affecting Older People,9,26783,0.075,2015
E01006103,E08000009,Trafford,Index of Multiple Deprivation,10,31804,3.397,2015
E01006103,E08000009,Trafford,Living Environment,6,17832,15.812,2015
E01006104,E08000009,Trafford,Barriers to Housing and Services,10,29820,8.9,2015
E01006104,E08000009,Trafford,Crime,5,15314,0.079,2015
E01006104,E08000009,Trafford,"Education, Skills and Training",4,12040,22.778,2015
E01006104,E08000009,Trafford,Employment,3,8150,0.159,2015
E01006104,E08000009,Trafford,Health Deprivation and Disability,2,6085,0.803,2015
E01006104,E08000009,Trafford,Income,3,8262,0.201,2015
E01006104,E08000009,Trafford,Income Deprivation Affecting Children,3,8830,0.258,2015
E01006104,E08000009,Trafford,Income Deprivation Affecting Older People,4,10745,0.214,2015
E01006104,E08000009,Trafford,Index of Multiple Deprivation,4,10337,25.913,2015
E01006104,E08000009,Trafford,Living Environment,4,12419,23.322,2015
E01006105,E08000009,Trafford,Barriers to Housing and Services,4,13130,23.057,2015
E01006105,E08000009,Trafford,Crime,6,17447,-0.058,2015
E01006105,E08000009,Trafford,"Education, Skills and Training",1,2487,54.112,2015
E01006105,E08000009,Trafford,Employment,1,1202,0.292,2015
E01006105,E08000009,Trafford,Health Deprivation and Disability,1,2586,1.288,2015
E01006105,E08000009,Trafford,Income,1,1330,0.37,2015
E01006105,E08000009,Trafford,Income Deprivation Affecting Children,1,1793,0.442,2015
E01006105,E08000009,Trafford,Income Deprivation Affecting Older People,2,3492,0.362,2015
E01006105,E08000009,Trafford,Index of Multiple Deprivation,1,2270,49.755,2015
E01006105,E08000009,Trafford,Living Environment,8,23852,9.716,2015
E01006106,E08000009,Trafford,Barriers to Housing and Services,8,24331,13.974,2015
E01006106,E08000009,Trafford,Crime,5,14627,0.124,2015
E01006106,E08000009,Trafford,"Education, Skills and Training",3,7179,33.955,2015
E01006106,E08000009,Trafford,Employment,2,5614,0.191,2015
E01006106,E08000009,Trafford,Health Deprivation and Disability,3,8394,0.588,2015
E01006106,E08000009,Trafford,Income,2,6166,0.236,2015
E01006106,E08000009,Trafford,Income Deprivation Affecting Children,2,4869,0.342,2015
E01006106,E08000009,Trafford,Income Deprivation Affecting Older People,3,9017,0.24,2015
E01006106,E08000009,Trafford,Index of Multiple Deprivation,3,8414,29.614,2015
E01006106,E08000009,Trafford,Living Environment,6,17025,16.752,2015
E01006107,E08000009,Trafford,Barriers to Housing and Services,3,7528,29.011,2015
E01006107,E08000009,Trafford,Crime,5,15917,0.041,2015
